Id,Location,HomeTeamId,AwayTeamId,Status,SectionCount,RowCount,SeatCount,MatchDay,StartTime,EndTime
2558da3e-79eb-4ba8-bc4e-91b2127295cb,704 Elka Trail,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,1,9,5,501,09.09.2011 21:24:33,09.09.2011 23:24:33
3f8f972a-7dcc-4a61-8af7-331f7b9873eb,8957 Valley Edge Junction,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,4,6,4,502,10.09.2011 18:30:02,10.09.2011 20:30:02
68122085-ec14-471f-8500-8b2a48b8c483,5 Kipling Street,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,2,4,9,503,11.09.2011 01:56:50,11.09.2011 03:56:50
9f4b3186-df09-4b1e-bca8-8d2cec27a406,0 Starling Plaza,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,3,5,8,504,12.09.2011 10:57:23,12.09.2011 12:57:23
f2a55939-37d1-4414-84ac-b6dd1277d3d4,3 Gateway Drive,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,6,8,4,505,13.09.2011 01:39:38,13.09.2011 03:39:38
1c7ed012-69b0-4e83-961b-07bd5912b3eb,434 Montana Road,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,5,8,6,506,14.09.2011 23:27:13,15.09.2011 01:27:13
496a2a00-9f80-425c-afde-7c256a509a72,733 Artisan Lane,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,5,2,7,507,15.09.2011 07:20:38,15.09.2011 09:20:38
8dfed773-b321-468a-86e1-9c94c794eb89,161 Sundown Hill,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,10,1,8,508,16.09.2011 05:56:07,16.09.2011 07:56:07
ce6aeb49-a29d-497b-b4a8-6ce8a095bac5,94759 Katie Court,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,6,3,9,509,17.09.2011 02:29:08,17.09.2011 04:29:08
012ba6df-7b04-4287-b3ab-9450890f7d86,2972 Delaware Point,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,4,7,1,510,18.09.2011 10:12:19,18.09.2011 12:12:19
90ff7364-2e18-44ec-9c18-c259d5cd2f34,185 Ruskin Alley,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,8,7,1,511,19.09.2011 02:32:38,19.09.2011 04:32:38
bfb04546-0d34-4050-bdbd-0ebcfc414ab1,62262 Toban Crossing,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,4,7,5,512,20.09.2011 22:49:56,21.09.2011 00:49:56
3343dc68-d1df-44d4-81ff-95317d82dc20,07 Union Point,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,7,9,9,513,21.09.2011 04:23:11,21.09.2011 06:23:11
a038d710-0a62-413e-b458-bc8e027d8b51,0423 Mcbride Way,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,6,7,8,514,22.09.2011 13:58:18,22.09.2011 15:58:18
cb2d6946-8f48-4e28-9e85-ac9edf716510,96314 Erie Court,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,6,7,10,515,23.09.2011 16:12:22,23.09.2011 18:12:22
2f07ea8d-84cb-4bb0-9734-142ce7b100c1,88396 Algoma Alley,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,2,8,9,516,24.09.2011 12:21:12,24.09.2011 14:21:12
3c186dc0-5c5e-40be-9309-669debfe80f8,7 Evergreen Hill,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,1,6,9,517,25.09.2011 22:31:50,26.09.2011 00:31:50
9397a385-799f-4037-8732-ae4d9bdfb80d,62 Dapin Lane,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,3,3,3,518,26.09.2011 18:07:02,26.09.2011 20:07:02
98179b3b-715c-473b-8b1c-c96f19000420,5 Basil Trail,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,2,8,7,519,27.09.2011 18:11:12,27.09.2011 20:11:12
1d8768c3-b28f-42a2-941a-e12e7f84be0d,01736 Schiller Point,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,1,1,6,520,28.09.2011 13:24:09,28.09.2011 15:24:09
0c7db982-d030-424d-9f6d-9a57e9378c98,18410 Oneill Point,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,10,6,10,521,29.09.2011 23:20:05,30.09.2011 01:20:05
029b22d0-1072-43cd-b28e-5f95f3918877,75 Loeprich Point,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,6,7,6,522,30.09.2011 12:59:45,30.09.2011 14:59:45
7845a9b7-802b-4e5b-b46d-a35ec629686a,6 Merrick Junction,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,7,9,8,523,01.10.2011 00:40:51,01.10.2011 02:40:51
71f828a8-24c9-4e40-a56e-a6ccd151b120,868 Pierstorff Point,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,4,5,4,524,02.10.2011 14:18:13,02.10.2011 16:18:13
985ff1ba-dcf5-4ffc-afbf-5a56c7240013,2 Arrowood Drive,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,6,2,5,525,03.10.2011 06:01:22,03.10.2011 08:01:22
5e380213-a340-4452-9d6c-99eb21c27679,5657 Knutson Alley,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,10,8,6,526,04.10.2011 16:34:23,04.10.2011 18:34:23
459dcb99-590a-445c-91c9-b5e23ed3efc8,0818 Columbus Junction,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,8,4,3,527,05.10.2011 21:16:14,05.10.2011 23:16:14
29160c33-03b4-4b6f-b226-4594a844c675,4 Tomscot Junction,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,4,5,5,528,06.10.2011 12:23:34,06.10.2011 14:23:34
05ee8baa-989e-41a3-89a8-d6d75167f374,3095 Vidon Hill,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,4,9,7,529,07.10.2011 20:45:12,07.10.2011 22:45:12
8fc07f43-6679-4b8a-80aa-dbff6b839ece,67916 Rowland Road,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,2,4,8,530,08.10.2011 14:46:36,08.10.2011 16:46:36
aa3f3940-5721-4e43-abe8-faf05457439f,950 Sunnyside Hill,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,2,5,9,531,09.10.2011 12:06:18,09.10.2011 14:06:18
d51f9532-d79c-48b7-9cea-38f812b4afae,26 Sage Point,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,6,9,5,532,10.10.2011 04:25:45,10.10.2011 06:25:45
7da1a1d2-3cab-4f65-bc1f-abbbf54a6396,62199 Namekagon Place,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,3,10,4,533,11.10.2011 16:07:12,11.10.2011 18:07:12
7b8704ba-d6de-49f2-9311-111867506e86,33 Emmet Place,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,1,8,1,534,12.10.2011 04:36:26,12.10.2011 06:36:26
22b84074-d501-4aba-b319-895180fcacbf,15463 Blaine Drive,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,2,1,6,535,13.10.2011 15:05:40,13.10.2011 17:05:40
8bc75343-1d74-4804-a8ec-b5c1442a0080,5497 Pearson Terrace,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,1,10,7,536,14.10.2011 05:59:52,14.10.2011 07:59:52
b37aa523-fcd1-4a61-92de-62f34a9413fd,76843 Larry Lane,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,2,4,6,537,15.10.2011 15:57:24,15.10.2011 17:57:24
a615a336-7b46-4fc7-94b2-1a19cfce44d9,3042 Southridge Road,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,5,10,3,538,16.10.2011 07:26:47,16.10.2011 09:26:47
f77ac523-0b11-4807-b271-f4fad9f0bd84,6 International Court,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,5,4,6,539,17.10.2011 15:25:55,17.10.2011 17:25:55
6e077113-ebfa-4778-bdcd-802544c77867,8901 Fairview Avenue,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,6,10,8,540,18.10.2011 00:04:06,18.10.2011 02:04:06
21946953-9816-48e3-84c8-68076052c02e,91 Express Place,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,9,5,6,541,19.10.2011 12:31:03,19.10.2011 14:31:03
4d8ad8f1-59dd-45c6-b242-c48207b92b6c,69 Fair Oaks Hill,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,5,6,5,542,20.10.2011 07:40:58,20.10.2011 09:40:58
1e1f52c1-bfce-4e67-b39f-f11a71f81ff2,2685 Hansons Circle,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,8,3,10,543,21.10.2011 00:22:55,21.10.2011 02:22:55
cb2b0d8e-1f0e-4575-abb6-d96d0cd965d1,31 Florence Center,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,9,1,9,544,22.10.2011 19:30:02,22.10.2011 21:30:02
014f9442-6b65-472a-82b4-342faae0d709,74853 Vidon Hill,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,3,4,1,545,23.10.2011 17:13:19,23.10.2011 19:13:19
6d41f01b-006b-4f4a-9083-4f9eddb221a2,91347 Portage Lane,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,4,2,10,546,24.10.2011 11:55:47,24.10.2011 13:55:47
e1251a79-e808-4bae-8174-8eaaff92e756,8 Spenser Hill,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,4,5,3,547,25.10.2011 09:09:09,25.10.2011 11:09:09
4d5e9bd0-520a-40b5-aed0-9314c2b2e451,35 Golf View Junction,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,1,7,4,548,26.10.2011 12:08:59,26.10.2011 14:08:59
32fd2d5e-c097-43f9-9472-cddbac2b181e,8669 Harper Junction,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,1,3,3,549,27.10.2011 01:03:42,27.10.2011 03:03:42
32b6e42b-b3d1-4102-9be6-c90a619b7209,4758 New Castle Hill,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,6,4,7,550,28.10.2011 01:30:49,28.10.2011 03:30:49
e9542ebe-70c3-47ee-bfbb-51f331420da5,4090 Division Junction,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,7,5,5,551,29.10.2011 13:25:52,29.10.2011 15:25:52
3e7b3c15-52d6-43ea-b7f4-fb25cfe48a0c,0 Helena Drive,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,4,8,4,552,30.10.2011 18:06:16,30.10.2011 20:06:16
d5370575-253b-43c5-80a4-5c0d0579bf25,10 Algoma Place,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,3,10,3,553,31.10.2011 11:35:46,31.10.2011 13:35:46
245f4ff6-e0f1-4bd3-8c23-c493057b2ec3,610 Summer Ridge Street,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,10,5,2,554,01.11.2011 16:31:43,01.11.2011 18:31:43
e56eb870-f529-4554-8619-ca4ed73c81de,47144 Randy Plaza,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,2,7,3,555,02.11.2011 04:22:31,02.11.2011 06:22:31
e897907d-5373-4063-9d7e-02daf465c003,183 Troy Crossing,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,6,7,6,556,03.11.2011 11:32:00,03.11.2011 13:32:00
e52a274e-ff7d-497f-9500-2b4523c8bbae,420 Judy Drive,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,2,10,5,557,04.11.2011 03:57:17,04.11.2011 05:57:17
f3b55119-7e4c-40f9-aabc-3551aec47370,251 Jay Trail,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,9,10,4,558,05.11.2011 06:08:21,05.11.2011 08:08:21
a4f9ebf5-1506-4129-9c01-31d9f5b68a8a,8 Ridgeway Terrace,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,1,5,4,559,06.11.2011 05:25:51,06.11.2011 07:25:51
7f1ae202-1439-4e7b-9c2b-88c1713132ca,7293 Kropf Trail,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,1,1,4,560,07.11.2011 04:07:55,07.11.2011 06:07:55
f011e987-f1ed-4a4d-b016-11b241e23ea7,92 Morningstar Alley,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,9,10,9,561,08.11.2011 15:02:31,08.11.2011 17:02:31
14dc0464-f495-4244-930b-12bb9142fdf4,457 5th Street,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,7,8,4,562,09.11.2011 23:27:51,10.11.2011 01:27:51
c0b18faf-09bb-435e-83dd-7a706eeb89d8,535 Southridge Pass,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,9,6,10,563,10.11.2011 10:13:58,10.11.2011 12:13:58
e94fcb1a-6907-4a49-9ef6-142cb2d7059f,6 Birchwood Drive,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,1,5,3,564,11.11.2011 04:40:02,11.11.2011 06:40:02
9dc637a7-aace-439a-a360-b1b85ff0429d,6 Carioca Center,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,9,10,9,565,12.11.2011 08:11:16,12.11.2011 10:11:16
d3008db0-d9f2-42ae-ae38-08b1f54258f9,648 Delaware Trail,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,6,8,1,566,13.11.2011 12:09:22,13.11.2011 14:09:22
096fc363-e756-4fc8-b4b9-6b5fa946f92d,8 Fordem Hill,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,1,8,6,567,14.11.2011 13:25:03,14.11.2011 15:25:03
df4dd9e5-8360-4f07-81df-95e50e025f6a,769 Rusk Alley,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,9,5,7,568,15.11.2011 08:58:01,15.11.2011 10:58:01
4675fcb3-187a-42ed-8baf-caa7651c6eb9,28200 American Trail,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,10,7,3,569,16.11.2011 19:28:11,16.11.2011 21:28:11
eb0c2afd-a9ac-46f0-8022-a817c2db5086,3843 Maple Wood Street,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,10,10,6,570,17.11.2011 02:24:59,17.11.2011 04:24:59
b325a01b-4170-4930-ba3f-d8d859e57a96,01 Stone Corner Trail,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,3,7,6,571,18.11.2011 18:42:22,18.11.2011 20:42:22
a1070bb9-2a84-4c76-9343-216711fd2a65,9 Annamark Place,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,8,4,8,572,19.11.2011 14:51:52,19.11.2011 16:51:52
db498a7c-ce24-4a1a-b9b6-f246496eb8ec,409 Maywood Trail,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,10,7,4,573,20.11.2011 08:25:50,20.11.2011 10:25:50
6eb5ae89-5d67-4f1e-a965-4e19df60f8cc,20 Bluestem Junction,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,2,10,5,574,21.11.2011 15:46:20,21.11.2011 17:46:20
91f8a8d3-584e-47df-b0c6-9f5e09b1d93e,675 Butterfield Parkway,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,10,9,3,575,22.11.2011 11:43:40,22.11.2011 13:43:40
169b2564-8334-4c9f-a565-f93d069d2897,2 Porter Terrace,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,3,9,5,576,23.11.2011 11:15:55,23.11.2011 13:15:55
d88b85ba-1f25-4b05-8d4b-7261c759bfa3,54 Lillian Alley,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,7,5,3,577,24.11.2011 07:45:45,24.11.2011 09:45:45
922da467-7c21-4c6a-8130-0727a1fe8ad8,0 Ohio Drive,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,6,8,6,578,25.11.2011 07:26:42,25.11.2011 09:26:42
aca0eede-359f-4884-adbf-b84c6b713620,583 Huxley Drive,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,4,6,2,579,26.11.2011 05:23:38,26.11.2011 07:23:38
36d8e42b-c71d-4e94-974e-50e7b035ceee,935 Old Gate Point,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,9,6,10,580,27.11.2011 10:58:44,27.11.2011 12:58:44
1e770242-35dd-4de6-80fe-3f8054f7e25d,329 Karstens Park,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,2,9,3,581,28.11.2011 16:07:22,28.11.2011 18:07:22
98cddb9e-0ea7-41b2-8b31-1c407d945eed,24 Northport Street,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,9,5,9,582,29.11.2011 04:47:24,29.11.2011 06:47:24
cdae8186-226d-4daa-a307-76223588dac0,1 Blue Bill Park Road,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,2,10,7,583,30.11.2011 21:51:05,30.11.2011 23:51:05
7e6a221f-402a-4224-a27c-86fe6f35a7c5,3000 Nobel Road,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,4,2,5,584,01.12.2011 18:55:28,01.12.2011 20:55:28
12d98eaf-d269-4fbb-bb5d-2e38c0765b4a,81 Sachtjen Hill,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,2,8,4,585,02.12.2011 04:36:00,02.12.2011 06:36:00
9885f8eb-0de4-40cd-a683-4fd983b5d88d,25 Village Green Trail,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,3,5,9,586,03.12.2011 01:13:48,03.12.2011 03:13:48
1cb232bb-b1ae-4bf0-8bd9-d78705a07969,58 Longview Junction,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,8,10,2,587,04.12.2011 03:46:21,04.12.2011 05:46:21
65c545d9-1ce0-4482-9c6d-aaf83ead0e3b,77 Acker Alley,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,6,3,7,588,05.12.2011 11:20:49,05.12.2011 13:20:49
37802f1a-5097-4dec-802c-88b48f467c0c,75431 Magdeline Way,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,9,4,6,589,06.12.2011 09:12:31,06.12.2011 11:12:31
30951276-cf31-4f65-acb5-b876447e86e1,05 Dawn Trail,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,1,4,5,590,07.12.2011 12:16:17,07.12.2011 14:16:17
d349cbdf-3937-4c59-b051-9ffc8feed6c2,3000 Vidon Pass,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,10,8,5,591,08.12.2011 20:55:26,08.12.2011 22:55:26
f3d9b96c-b4f1-4639-9150-03c3c045db87,35100 Menomonie Hill,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,4,7,9,592,09.12.2011 05:55:31,09.12.2011 07:55:31
2a4056f1-44f9-4c7c-a852-8e583ebdb921,103 Starling Court,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,4,10,10,593,10.12.2011 05:29:11,10.12.2011 07:29:11
5e4ed1b8-75d9-40b0-94db-777b70f0a824,93524 Alpine Hill,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,7,2,1,594,11.12.2011 13:02:03,11.12.2011 15:02:03
ed95371c-3ae6-4887-9bfe-6f6c13087d18,14047 Graedel Lane,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,3,5,8,595,12.12.2011 09:44:21,12.12.2011 11:44:21
4adb8bf6-5dda-4dd8-97c9-ad382aa71873,6 Utah Trail,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,7,10,8,596,13.12.2011 17:18:03,13.12.2011 19:18:03
52799df6-9277-4075-b653-b0a6c0c5f1ef,327 Tennessee Place,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,6,6,4,597,14.12.2011 17:57:56,14.12.2011 19:57:56
66a9360e-d4d7-4736-957b-8af41607b65e,04 Schiller Crossing,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,5,6,9,598,15.12.2011 20:59:23,15.12.2011 22:59:23
0bc8914a-5a34-4679-913d-5812ad0f65dc,3963 Almo Parkway,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,7,7,7,599,16.12.2011 18:21:09,16.12.2011 20:21:09
6dce32c0-2735-45a0-bffa-7fb97c0630a0,6 Mccormick Crossing,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,3,8,10,600,17.12.2011 15:41:56,17.12.2011 17:41:56
087cbf8a-2323-410b-b427-b10e215741c9,2 Clyde Gallagher Parkway,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,5,3,1,601,18.12.2011 17:17:22,18.12.2011 19:17:22
48a85810-9a40-4554-8166-314701583396,01 Crowley Avenue,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,5,9,8,602,19.12.2011 00:55:31,19.12.2011 02:55:31
c3e79432-a088-4f48-920f-28b25c4efb62,278 Fremont Hill,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,6,8,3,603,20.12.2011 00:51:50,20.12.2011 02:51:50
14734902-5de3-4192-99fa-c144bcc89704,6 Maryland Court,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,6,8,6,604,21.12.2011 01:57:29,21.12.2011 03:57:29
4d9da4f7-e4e6-4039-a10a-00d0fbc997bc,99357 Buhler Point,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,10,7,8,605,22.12.2011 02:02:43,22.12.2011 04:02:43
2e8d8def-9808-4666-ac1e-5450b2ef6b1b,80849 Jenifer Place,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,2,9,8,606,23.12.2011 18:42:37,23.12.2011 20:42:37
0636c771-5adb-431d-86b0-de0d8599e483,76334 Glendale Avenue,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,8,7,4,607,24.12.2011 19:44:43,24.12.2011 21:44:43
f1347461-89ed-4aca-9cda-c95663a1e129,9 Hoffman Center,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,3,6,3,608,25.12.2011 23:43:44,26.12.2011 01:43:44
5ae73509-2708-4ed8-bcc9-dea6eb905637,2061 Crowley Parkway,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,10,2,4,609,26.12.2011 19:51:00,26.12.2011 21:51:00
